CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Groupe,Numero,Pont,Num,Cote,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan
False,36.0,False,0.0,847.0,202.35343044050302,4664.0,89.0,False,1316,2,5,95,2,1.0,0.0,0.0,0.0,0.0,0.0
False,25.0,False,2508.0,0.0,23.0,0.0,67.0,False,1317,1,6,266,1,0.0,1.0,0.0,0.0,1.0,0.0
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1322,1,7,196,1,0.0,0.0,0.0,0.0,1.0,0.0
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1323,1,6,267,1,0.0,0.0,0.0,0.0,0.0,0.0
True,2.0,False,0.0,0.0,0.0,0.0,0.0,False,1324,1,7,199,2,0.0,0.0,0.0,0.0,0.0,0.0
False,10.0,False,0.0,0.0,0.0,0.0,0.0,False,1324,2,7,199,2,0.0,0.0,0.0,0.0,0.0,0.0
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,1324,3,7,199,2,0.0,0.0,0.0,0.0,1.0,0.0
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1325,1,5,97,2,0.0,0.0,0.0,0.0,1.0,0.0
False,24.0,False,70.0,160.0,340.0,0.0,336.0,False,1325,2,5,97,2,0.0,0.0,0.0,0.0,1.0,0.0
True,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1325,3,5,97,2,0.0,0.0,0.0,0.0,1.0,0.0
False,30.0,False,1450.0,0.0,222.95473902268452,0.0,1147.0,False,1326,1,6,257,2,0.0,1.0,0.0,0.0,1.0,0.0
False,19.0,False,1507.0,0.0,260.0,0.0,0.0,False,1326,2,6,257,2,0.0,1.0,0.0,0.0,1.0,0.0
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,1328,1,7,198,1,0.0,0.0,0.0,0.0,1.0,0.0
False,47.0,False,405.0,0.0,193.0,458.0,0.0,False,1330,1,4,46,2,0.0,1.0,0.0,0.0,1.0,0.0
False,28.0,False,120.0,8.0,1128.0,1.0,7.0,True,1330,2,4,46,2,0.0,1.0,0.0,0.0,1.0,0.0
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1331,1,7,200,2,0.0,0.0,0.0,1.0,0.0,0.0
False,29.0,False,28.0,0.0,561.0,203.0,0.0,False,1332,1,5,98,2,0.0,0.0,0.0,0.0,1.0,0.0
False,32.0,False,0.0,486.0,0.0,229.0,26.0,False,1333,1,6,269,1,0.0,0.0,0.0,1.0,0.0,0.0
True,44.0,False,0.0,0.0,0.0,0.0,0.0,False,1335,1,7,199,1,0.0,0.0,0.0,0.0,1.0,0.0
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1336,1,7,201,2,0.0,0.0,0.0,0.0,1.0,0.0
False,35.0,False,775.0,14.0,0.0,610.0,4.0,False,1337,1,6,258,2,0.0,0.0,0.0,0.0,0.0,0.0
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,1340,1,7,203,2,0.0,0.0,0.0,0.0,1.0,0.0
False,34.0,False,0.0,118.0,5.0,0.0,761.0,False,1342,1,7,200,1,0.0,0.0,0.0,0.0,1.0,0.0
False,25.0,False,1174.0,0.0,18.0,721.0,0.0,False,1345,1,6,260,2,0.0,0.0,0.0,0.0,1.0,0.0
False,67.0,False,0.0,761.0,0.0,1.0,0.0,True,1347,1,6,271,1,0.0,0.0,1.0,0.0,1.0,0.0
False,22.0,False,0.0,1531.0,0.0,369.0,2969.0,False,1348,1,2,57,2,1.0,0.0,0.0,0.0,1.0,0.0
True,27.349953357930662,False,0.0,0.0,0.0,0.0,0.0,True,1348,2,2,57,2,1.0,0.0,0.0,0.0,1.0,0.0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1350,1,7,206,2,0.0,0.0,0.0,0.0,0.0,0.0
False,14.0,False,1489.0,2.0,126.0,460.0,72.0,False,1350,2,6,261,2,0.0,0.0,0.0,0.0,1.0,0.0
False,42.0,False,491.0,106.0,8.0,202.0,0.0,False,1350,3,7,206,2,0.0,0.0,0.0,1.0,0.0,0.0
True,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1350,4,7,206,2,0.0,0.0,0.0,1.0,0.0,0.0
False,22.0,False,0.0,0.0,0.0,0.0,0.0,False,1351,1,7,202,1,0.0,0.0,0.0,0.0,1.0,0.0
False,31.0,False,43.0,782.0,1.0,660.0,0.0,False,1352,1,6,272,1,0.0,1.0,0.0,0.0,1.0,0.0
False,10.0,False,0.0,0.0,0.0,0.0,0.0,True,1353,1,6,262,2,0.0,1.0,0.0,0.0,1.0,0.0
False,39.0,False,1535.0,0.0,340.0,0.0,723.0,False,1353,2,6,262,2,0.0,1.0,0.0,0.0,1.0,0.0
True,41.0,False,0.0,0.0,0.0,0.0,270.52606597239895,True,1353,3,6,262,2,0.0,1.0,0.0,0.0,1.0,0.0
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1353,4,6,262,2,0.0,1.0,0.0,0.0,1.0,0.0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1355,1,7,203,1,0.0,0.0,0.0,1.0,0.0,0.0
False,21.0,False,0.0,39.0,0.0,310.0,539.0,False,1356,1,7,207,2,0.0,0.0,0.0,0.0,1.0,0.0
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1357,1,4,48,2,0.0,1.0,0.0,0.0,1.0,0.0
False,25.0,False,0.0,997.0,0.0,0.0,0.0,True,1360,1,5,100,2,0.0,0.0,0.0,0.0,1.0,0.0
False,23.0,False,0.0,1268.0,0.0,119.0,2.0,False,1362,1,6,265,2,0.0,0.0,0.0,0.0,1.0,0.0
False,33.0,False,77.0,2381.0,0.0,3656.0,150.0,False,1365,1,2,58,2,1.0,0.0,0.0,0.0,0.0,0.0
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1365,2,2,58,2,1.0,0.0,0.0,0.0,1.0,0.0
True,40.0,False,0.0,419.46835335254383,0.0,0.0,0.0,True,1366,1,7,206,1,0.0,0.0,0.0,0.0,0.0,0.0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,False,1368,1,7,208,1,0.0,0.0,0.0,0.0,1.0,0.0
False,21.0,False,965.0,0.0,23.0,3.0,0.0,False,1370,1,5,102,2,0.0,0.0,0.0,0.0,1.0,0.0
False,25.0,False,591.0,466.0,0.0,0.0,0.0,False,1371,1,4,44,1,0.0,1.0,0.0,0.0,1.0,0.0
False,2.0,False,0.0,0.0,0.0,0.0,0.0,False,1375,1,7,208,2,0.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,0.0,3.0,946.0,0.0,0.0,False,1375,2,6,267,2,0.0,0.0,0.0,0.0,1.0,0.0
True,41.0,False,0.0,0.0,0.0,0.0,0.0,False,1376,1,7,211,1,0.0,0.0,0.0,0.0,1.0,0.0
False,43.0,False,0.0,2801.0,537.0,42.0,144.0,True,1377,1,3,52,1,1.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,245.0,41.0,550.0,170.33310925892957,0.0,False,1378,1,7,212,1,0.0,0.0,0.0,0.0,1.0,0.0
False,22.0,False,926.0,0.0,0.0,0.0,78.0,True,1378,2,6,275,1,0.0,0.0,0.0,0.0,1.0,0.0
False,16.0,False,0.0,30.0,0.0,769.0,4.0,False,1379,1,6,268,2,0.0,0.0,0.0,0.0,1.0,0.0
False,42.0,False,0.0,21.0,0.0,2735.0,3604.0,False,1380,1,3,53,2,1.0,0.0,0.0,0.0,0.0,0.0
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1381,1,7,209,2,0.0,0.0,0.0,1.0,0.0,0.0
False,35.0,False,0.0,1125.0,429.0,0.0,55.0,False,1382,1,5,104,2,0.0,0.0,0.0,0.0,0.0,1.0
True,53.0,False,0.0,0.0,0.0,0.0,0.0,True,1383,1,4,49,2,1.0,0.0,0.0,0.0,1.0,0.0
False,17.0,False,21.0,0.0,690.0,260.0,5.0,False,1384,1,5,105,2,0.0,0.0,0.0,0.0,1.0,0.0
True,6.0,False,0.0,0.0,0.0,0.0,0.0,False,1384,2,7,210,2,0.0,0.0,0.0,0.0,1.0,0.0
False,22.0,False,0.0,442.0,0.0,0.0,368.0,True,1384,3,6,269,2,0.0,0.0,0.0,0.0,1.0,0.0
False,41.0,False,338.0,0.0,377.0,2.0,86.0,True,1384,4,6,269,2,0.0,0.0,0.0,0.0,1.0,0.0
False,19.0,False,189.0,510.0,0.0,0.0,0.0,True,1384,5,5,105,2,0.0,0.0,0.0,0.0,0.0,1.0
False,39.0,False,705.0,3.0,0.0,0.0,0.0,False,1385,1,7,213,1,0.0,0.0,1.0,0.0,1.0,0.0
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1386,1,7,214,1,0.0,0.0,0.0,0.0,1.0,0.0
False,31.0,False,1088.0,0.0,280.0,0.0,0.0,False,1387,1,5,85,1,0.0,1.0,0.0,0.0,1.0,0.0
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1389,1,7,212,2,0.0,0.0,0.0,0.0,0.0,0.0
True,1.0,False,0.0,0.0,164.96273424337167,0.0,0.0,True,1390,1,7,215,1,0.0,0.0,0.0,1.0,0.0,0.0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1391,1,6,276,1,0.0,1.0,0.0,0.0,1.0,0.0
False,21.0,False,1072.0,79.0,46.0,16.0,0.0,False,1391,2,6,276,1,0.0,1.0,0.0,0.0,1.0,0.0
False,44.0,False,485.0,2.0,210.0,0.0,351.0,False,1391,3,6,276,1,0.0,1.0,0.0,0.0,0.0,1.0
False,36.0,False,42.0,0.0,212.0,151.0,1853.0,False,1393,1,6,270,2,0.0,1.0,0.0,0.0,1.0,0.0
False,19.0,False,2058.0,0.0,224.0,298.0,19.0,False,1393,2,6,270,2,0.0,1.0,0.0,0.0,1.0,0.0
False,7.0,False,0.0,0.0,0.0,0.0,0.0,True,1395,1,7,214,2,0.0,0.0,0.0,0.0,1.0,0.0
False,39.0,False,386.0,190.0,0.0,489.0,0.0,False,1397,1,6,271,2,0.0,0.0,0.0,0.0,1.0,0.0
False,28.0,False,0.0,508.0,334.0,0.0,46.0,True,1398,1,7,216,1,0.0,0.0,0.0,0.0,1.0,0.0
False,28.0,False,0.0,0.0,529.0,560.0,60.0,False,1399,1,6,272,2,0.0,0.0,0.0,0.0,1.0,0.0
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1400,1,7,217,1,0.0,0.0,0.0,0.0,0.0,0.0
False,18.0,False,0.0,0.0,599.0,59.0,152.0,False,1401,1,7,218,1,0.0,0.0,0.0,0.0,1.0,0.0
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1402,1,7,215,2,0.0,0.0,0.0,1.0,0.0,0.0
True,33.0,False,0.0,0.0,165.06669562304072,0.0,0.0,True,1402,2,7,215,2,0.0,0.0,0.0,0.0,0.0,0.0
False,18.0,False,1656.0,0.0,0.0,163.62989563060444,0.0,False,1403,1,5,86,1,0.0,0.0,0.0,0.0,1.0,0.0
False,47.0,False,1.0,734.0,28.0,78.0,3471.0,False,1404,1,2,60,2,1.0,0.0,0.0,0.0,1.0,0.0
False,42.0,False,0.0,51.0,0.0,4170.0,13.0,False,1404,2,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0
False,17.0,False,36.0,0.0,1013.0,0.0,0.0,False,1406,1,5,106,2,0.0,1.0,0.0,0.0,1.0,0.0
False,21.0,False,737.0,4.0,27.0,8.0,0.0,False,1407,1,6,278,1,0.0,0.0,0.0,0.0,1.0,0.0
False,17.0,False,8.0,222.0,3.0,401.0,0.0,True,1407,2,6,278,1,0.0,0.0,0.0,1.0,0.0,0.0
False,26.0,False,4.0,770.0,0.0,0.0,0.0,False,1408,1,7,216,2,0.0,0.0,0.0,1.0,0.0,0.0
False,23.0,False,0.0,567.0,896.0,0.0,122.0,False,1410,1,6,279,1,0.0,0.0,0.0,0.0,1.0,0.0
False,15.0,False,0.0,0.0,162.5866829705647,0.0,832.0,False,1412,1,7,217,2,0.0,0.0,0.0,0.0,0.0,0.0
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1413,1,7,218,2,0.0,0.0,0.0,1.0,0.0,0.0
False,65.0,False,259.0,0.0,0.0,0.0,1916.0,False,1414,1,6,280,1,0.0,0.0,0.0,0.0,1.0,0.0
False,33.0,False,13.0,271.3056285754918,2011.0,17.0,32.0,True,1415,1,4,45,1,1.0,0.0,0.0,0.0,0.0,0.0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,False,1416,1,7,219,1,0.0,0.0,0.0,0.0,1.0,0.0
False,41.0,False,0.0,184.0,0.0,1520.0,3358.0,False,1417,1,3,54,2,1.0,0.0,0.0,0.0,1.0,0.0
False,42.0,False,1381.0,0.0,1243.0,0.0,0.0,False,1419,1,6,273,2,0.0,1.0,0.0,0.0,1.0,0.0
True,27.349953357930662,False,0.0,0.0,0.0,0.0,0.0,False,1420,1,5,108,2,0.0,1.0,0.0,0.0,1.0,0.0
False,37.0,False,328.0,6153.0,139.86600452005365,26.0,820.0,False,1421,1,6,274,2,0.0,1.0,0.0,0.0,1.0,0.0
False,17.0,False,891.0,0.0,243.0,0.0,5.0,False,1421,2,6,274,2,0.0,1.0,0.0,0.0,0.0,0.0
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1423,1,2,61,2,1.0,0.0,0.0,0.0,1.0,0.0
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1423,2,2,61,2,1.0,0.0,0.0,0.0,1.0,0.0
True,59.0,False,0.0,0.0,0.0,0.0,0.0,True,1423,3,2,61,2,1.0,0.0,0.0,0.0,0.0,0.0
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1424,1,2,47,1,1.0,0.0,0.0,0.0,1.0,0.0
False,29.0,False,2988.0,2147.0,0.0,0.0,1779.0,False,1424,2,2,47,1,1.0,0.0,0.0,0.0,0.0,0.0
False,8.0,False,0.0,0.0,0.0,0.0,0.0,True,1424,3,2,47,1,1.0,0.0,0.0,0.0,1.0,0.0
False,28.0,False,0.0,4380.0,0.0,692.0,0.0,True,1424,4,2,47,1,1.0,0.0,0.0,0.0,0.0,0.0
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1424,5,2,47,1,1.0,0.0,0.0,0.0,1.0,0.0
False,24.0,False,711.0,0.0,0.0,59.0,57.0,False,1425,1,6,282,1,0.0,0.0,0.0,0.0,1.0,0.0
True,1.0,False,0.0,0.0,0.0,0.0,0.0,True,1425,2,7,220,1,0.0,0.0,0.0,0.0,1.0,0.0
True,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1425,3,7,220,1,0.0,0.0,0.0,0.0,1.0,0.0
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1426,1,4,46,1,1.0,0.0,0.0,0.0,0.0,0.0
True,46.0,False,0.0,0.0,165.10892993353127,0.0,0.0,True,1427,1,6,275,2,0.0,1.0,0.0,0.0,0.0,1.0
False,67.0,False,443.0,0.0,1721.0,250.0,2.0,False,1427,2,6,275,2,0.0,1.0,0.0,0.0,1.0,0.0
False,44.0,False,0.0,200.0,128.0,460.0,0.0,False,1428,1,5,109,2,0.0,0.0,0.0,0.0,1.0,0.0
False,14.0,False,360.0,0.0,2116.0,1.0,8.0,False,1430,1,6,283,1,0.0,0.0,0.0,0.0,1.0,0.0
False,23.0,False,0.0,0.0,4.0,0.0,965.0,True,1431,1,7,221,1,0.0,0.0,0.0,0.0,1.0,0.0
True,51.0,False,0.0,0.0,0.0,0.0,0.0,False,1433,1,7,219,2,0.0,0.0,0.0,0.0,1.0,0.0
False,20.0,False,0.0,258.0,331.0,133.0,223.79346959999214,False,1434,1,7,222,1,0.0,0.0,0.0,0.0,1.0,0.0
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1434,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
True,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1434,3,7,222,1,0.0,0.0,0.0,0.0,1.0,0.0
False,23.0,False,0.0,20.0,26.0,0.0,659.0,False,1435,1,7,223,1,0.0,0.0,0.0,0.0,0.0,1.0
False,24.0,False,181.0,224.0,0.0,195.0,191.0,False,1438,1,5,89,1,0.0,0.0,0.0,0.0,1.0,0.0
False,41.0,False,112.0,186.0,228.0,760.0,0.0,False,1439,1,6,279,2,0.0,1.0,0.0,0.0,1.0,0.0
False,30.0,False,806.0,100.0,9.0,248.27108443237762,47.0,False,1439,2,4,52,2,0.0,1.0,0.0,0.0,1.0,0.0
False,27.0,False,0.0,1826.0,39.0,11.0,649.0,False,1440,1,6,280,2,0.0,0.0,0.0,0.0,1.0,0.0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1442,1,7,220,2,0.0,0.0,0.0,1.0,0.0,0.0
True,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1443,1,7,225,1,0.0,0.0,0.0,0.0,1.0,0.0
False,30.0,False,50.0,1248.0,0.0,1.0,912.0,True,1444,1,3,55,2,1.0,0.0,0.0,0.0,1.0,0.0
False,8.0,False,0.0,0.0,0.0,0.0,0.0,True,1445,1,7,221,2,0.0,0.0,0.0,1.0,0.0,0.0
False,59.0,False,0.0,0.0,0.0,0.0,755.0,False,1447,1,7,227,1,0.0,0.0,0.0,0.0,1.0,0.0
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,1450,1,4,53,2,1.0,0.0,0.0,0.0,0.0,0.0
False,30.0,False,0.0,138.0,0.0,5467.0,112.0,False,1450,2,4,53,2,1.0,0.0,0.0,0.0,0.0,0.0
False,46.0,False,202.0,484.0,0.0,3208.0,2485.0,False,1451,1,3,56,2,1.0,0.0,0.0,0.0,0.0,0.0
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1451,2,3,56,2,1.0,0.0,0.0,0.0,1.0,0.0
False,21.0,False,5.0,251.0,10.0,26.0,3384.0,False,1452,1,3,53,1,1.0,0.0,0.0,0.0,1.0,0.0
True,70.0,False,0.0,0.0,0.0,0.0,0.0,True,1452,2,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0
False,34.0,False,0.0,1646.0,0.0,51.0,1462.0,False,1452,3,3,53,1,1.0,0.0,0.0,0.0,0.0,0.0
False,33.0,False,0.0,774.0,0.0,6255.0,6.0,False,1452,4,3,53,1,1.0,0.0,0.0,0.0,1.0,0.0
True,44.0,False,0.0,0.0,0.0,0.0,0.0,True,1452,5,3,53,1,1.0,0.0,0.0,0.0,0.0,0.0
False,16.0,False,0.0,2838.0,32.0,5.0,3404.0,False,1453,1,7,229,1,0.0,0.0,0.0,0.0,0.0,0.0
False,63.0,False,3.0,801.0,0.0,0.0,5.0,True,1453,2,7,229,1,0.0,0.0,0.0,0.0,1.0,0.0
False,37.0,False,0.0,13561.0,15.0,4060.0,72.0,False,1454,1,4,54,2,1.0,0.0,0.0,0.0,1.0,0.0
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1455,1,2,62,2,1.0,0.0,0.0,0.0,0.0,0.0
False,29.0,False,0.0,2509.0,0.0,16.0,698.0,True,1455,2,2,62,2,1.0,0.0,0.0,0.0,1.0,0.0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1455,3,2,62,2,1.0,0.0,0.0,0.0,0.0,0.0
False,26.0,False,0.0,533.0,2119.0,10.0,504.0,True,1455,4,2,62,2,1.0,0.0,0.0,0.0,1.0,0.0
False,76.0,False,0.0,2732.0,422.0,16594.0,330.0,False,1455,5,2,62,2,1.0,0.0,0.0,0.0,0.0,0.0
False,61.0,False,0.0,368.0,3.0,4422.0,0.0,False,1457,1,5,110,2,0.0,0.0,0.0,0.0,1.0,0.0
False,46.0,False,0.0,0.0,2020.0,323.0,0.0,False,1458,1,7,223,2,0.0,0.0,1.0,0.0,1.0,0.0
False,19.0,False,207.26116556475733,905.0,387.0,0.0,0.0,True,1460,1,6,285,1,0.0,0.0,0.0,0.0,0.0,1.0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1460,2,7,230,1,0.0,0.0,0.0,1.0,0.0,0.0
True,27.614000418525805,False,0.0,302.268875232508,0.0,0.0,0.0,False,1461,1,7,224,2,0.0,0.0,0.0,0.0,1.0,0.0
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1462,1,7,231,1,0.0,0.0,0.0,0.0,1.0,0.0
False,23.0,False,200.0,414.0,73.0,1.0,1.0,False,1463,1,6,282,2,0.0,0.0,0.0,1.0,0.0,0.0
False,63.0,False,356.0,287.0,0.0,0.0,248.0,False,1465,1,7,233,1,0.0,0.0,0.0,1.0,0.0,0.0
False,21.0,False,894.0,1.0,0.0,61.0,26.0,False,1467,1,5,111,2,0.0,0.0,1.0,0.0,1.0,0.0
True,32.0,False,0.0,0.0,0.0,231.27152882238653,0.0,True,1474,1,6,287,1,0.0,1.0,0.0,0.0,1.0,0.0
False,33.0,False,0.0,0.0,0.0,417.0,2372.0,False,1478,1,6,289,1,0.0,0.0,0.0,0.0,1.0,0.0
False,39.0,False,283.46408946220095,19.0,733.0,0.0,701.0,False,1478,2,6,289,1,0.0,0.0,0.0,1.0,0.0,0.0
True,49.0,False,0.0,0.0,0.0,0.0,0.0,True,1479,1,6,290,1,0.0,1.0,0.0,0.0,1.0,0.0
False,27.0,False,555.0,0.0,744.0,0.0,0.0,False,1481,1,5,91,1,0.0,1.0,0.0,0.0,1.0,0.0
False,16.0,False,92.0,1.0,884.0,0.0,0.0,False,1484,1,5,93,1,0.0,0.0,0.0,0.0,1.0,0.0
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1485,1,6,291,1,0.0,1.0,0.0,0.0,1.0,0.0
True,42.0,False,0.0,0.0,0.0,0.0,274.95376726041,True,1488,1,5,94,1,0.0,1.0,0.0,0.0,1.0,0.0
False,19.0,False,73.0,0.0,0.0,813.0,2.0,False,1489,1,7,229,2,0.0,0.0,0.0,0.0,1.0,0.0
False,26.0,False,0.0,304.0,0.0,3998.0,671.913486210357,False,1490,1,4,47,1,1.0,0.0,0.0,0.0,0.0,0.0
False,32.0,False,0.0,0.0,0.0,817.0,8.0,True,1491,1,7,240,1,0.0,0.0,0.0,0.0,0.0,0.0
False,56.0,False,0.0,51.0,0.0,2.0,706.0,False,1491,2,6,292,1,0.0,0.0,0.0,0.0,1.0,0.0
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1491,3,7,240,1,0.0,0.0,0.0,0.0,1.0,0.0
False,38.0,False,35.0,0.0,0.0,0.0,713.0,False,1493,1,6,285,2,0.0,0.0,0.0,0.0,1.0,0.0
False,30.0,False,0.0,495.0,161.64174834461804,0.0,153.0,False,1498,1,6,295,1,0.0,0.0,0.0,0.0,1.0,0.0
False,21.0,False,5.0,0.0,0.0,2.0,1061.0,False,1499,1,6,287,2,0.0,0.0,0.0,0.0,1.0,0.0
False,11.0,False,0.0,0.0,0.0,0.0,0.0,False,1500,1,7,230,2,0.0,0.0,0.0,0.0,1.0,0.0
False,3.0,False,0.0,0.0,0.0,0.0,0.0,False,1500,2,7,230,2,0.0,0.0,0.0,0.0,1.0,0.0
False,17.0,False,0.0,55.0,913.0,0.0,55.0,True,1500,3,7,230,2,0.0,0.0,0.0,0.0,0.0,0.0
False,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1500,4,7,230,2,0.0,0.0,0.0,0.0,0.0,0.0
False,17.0,False,319.0,184.0,0.0,0.0,376.0,False,1500,5,6,288,2,0.0,0.0,0.0,0.0,0.0,0.0
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1500,6,7,230,2,0.0,0.0,0.0,0.0,1.0,0.0
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,1500,7,7,230,2,0.0,0.0,0.0,0.0,1.0,0.0
False,63.0,False,0.0,216.0,0.0,594.0,0.0,False,1501,1,7,243,1,0.0,0.0,0.0,0.0,1.0,0.0
False,35.0,False,1890.0,0.0,497.0,1.0,0.0,False,1503,1,4,48,1,0.0,1.0,0.0,0.0,1.0,0.0
False,61.0,False,1114.0,0.0,68.0,0.0,0.0,False,1503,2,4,48,1,0.0,1.0,0.0,0.0,1.0,0.0
False,19.0,False,0.0,24.0,615.0,9.0,0.0,True,1506,1,6,298,1,0.0,0.0,0.0,0.0,0.0,1.0
False,43.0,False,0.0,0.0,1217.0,2.0,0.0,True,1507,1,6,289,2,0.0,0.0,0.0,0.0,1.0,0.0
False,14.0,False,1.0,1.0,683.0,419.0,0.0,False,1507,2,6,289,2,0.0,0.0,0.0,0.0,1.0,0.0
False,78.0,False,0.0,0.0,0.0,441.0,4.0,False,1507,3,7,231,2,0.0,0.0,0.0,0.0,1.0,0.0
False,21.0,False,398.0,490.0,0.0,229.9316137038053,0.0,False,1507,4,6,289,2,0.0,0.0,0.0,0.0,1.0,0.0
False,32.0,False,1240.0,0.0,58.0,0.0,0.0,False,1509,1,5,95,1,0.0,1.0,0.0,0.0,1.0,0.0
False,31.0,False,1226.0,0.0,1.0,0.0,0.0,False,1510,1,6,291,2,0.0,1.0,0.0,0.0,1.0,0.0
False,40.0,False,1006.0,534.65025869601,0.0,284.0,329.0,True,1511,1,2,63,2,1.0,0.0,0.0,0.0,1.0,0.0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1511,2,2,63,2,1.0,0.0,0.0,0.0,1.0,0.0
False,36.0,False,0.0,2345.0,0.0,1966.0,27.0,False,1511,3,2,63,2,1.0,0.0,0.0,0.0,1.0,0.0
False,31.0,False,65.0,2121.0,0.0,6431.0,1.0,False,1511,4,2,63,2,1.0,0.0,0.0,0.0,0.0,0.0
False,18.0,False,765.0,0.0,13.0,0.0,0.0,False,1515,1,6,293,2,0.0,0.0,0.0,0.0,1.0,0.0
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1520,1,7,235,2,0.0,0.0,0.0,0.0,1.0,0.0
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1521,1,6,295,2,0.0,1.0,0.0,0.0,1.0,0.0
True,41.0,False,0.0,428.9306076784145,0.0,0.0,0.0,True,1523,1,2,64,2,1.0,0.0,0.0,0.0,0.0,0.0
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1523,2,2,64,2,1.0,0.0,0.0,0.0,1.0,0.0
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1524,1,7,236,2,0.0,0.0,0.0,0.0,1.0,0.0
False,20.0,False,539.0,1269.0,38.0,0.0,0.0,True,1525,1,6,299,1,0.0,1.0,0.0,0.0,1.0,0.0
False,23.0,False,4.0,465.36620180475813,2.0,254.0,521.0,False,1526,1,6,300,1,0.0,0.0,0.0,0.0,0.0,0.0
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1527,1,4,49,1,1.0,0.0,0.0,0.0,0.0,0.0
False,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1527,2,4,49,1,1.0,0.0,0.0,0.0,1.0,0.0
False,18.0,False,3992.0,673.0,1360.0,2.0,0.0,True,1528,1,4,50,1,0.0,1.0,0.0,0.0,0.0,0.0
False,25.0,True,0.0,7069.0,0.0,45.0,282.0,True,1529,1,1,16,2,1.0,0.0,0.0,1.0,0.0,0.0
False,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1529,2,1,16,2,1.0,0.0,0.0,0.0,1.0,0.0
False,46.0,False,0.0,0.0,533.0,277.0,0.0,False,1531,1,7,237,2,0.0,0.0,0.0,0.0,1.0,0.0
False,27.0,False,0.0,31.0,0.0,1.0,11378.0,False,1532,1,2,65,2,1.0,0.0,0.0,0.0,1.0,0.0
False,53.0,False,1015.0,0.0,0.0,0.0,1.0,False,1533,1,7,244,1,0.0,0.0,0.0,0.0,1.0,0.0
